country_name,country_code,region,income_level,lending_type,indicator_code,indicator_name,year,gdp_per_capita_current_usd
"Macao SAR, China",MAC,East Asia & Pacific,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,67216.3631112124
"Macao SAR, China",MAC,East Asia & Pacific,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,72004.7437020733
Madagascar,MDG,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,445.320069480568
Madagascar,MDG,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,453.970714522463
Madagascar,MDG,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,491.866848718929
Madagascar,MDG,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,500.45718552916
Madagascar,MDG,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,499.818837622534
Madagascar,MDG,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,450.771615201509
Madagascar,MDG,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,483.469463351195
Madagascar,MDG,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,503.51453347296
Madagascar,MDG,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,508.718427705591
Madagascar,MDG,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,544.987501003384
Malawi,MWI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,539.605363240686
Malawi,MWI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,450.506105510719
Malawi,MWI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,495.769683367165
Malawi,MWI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,533.202567189331
Malawi,MWI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,580.889139762475
Malawi,MWI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,602.507478176106
Malawi,MWI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,617.446994451007
Malawi,MWI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,604.269740360317
Malawi,MWI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,633.214767978695
Malawi,MWI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,522.570393642547
Malaysia,MYS,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,9648.6797937523
Malaysia,MYS,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,9476.53409809923
Malaysia,MYS,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,9862.54806612235
Malaysia,MYS,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,10901.8019954421
Malaysia,MYS,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,10920.191763972
Malaysia,MYS,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,9957.52626697613
Malaysia,MYS,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,10903.1037480772
Malaysia,MYS,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,11754.5678336248
Malaysia,MYS,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,11386.0395636528
Malaysia,MYS,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,11874.4273684245
Maldives,MDV,South Asia,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,9644.90655028145
Maldives,MDV,South Asia,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,9947.80744731739
Maldives,MDV,South Asia,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,10509.628805812
Maldives,MDV,South Asia,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,11423.2838427029
Maldives,MDV,South Asia,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,11740.2724029785
Maldives,MDV,South Asia,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,7393.8886543933
Maldives,MDV,South Asia,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,10176.143882547
Maldives,MDV,South Asia,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,11786.0191492983
Maldives,MDV,South Asia,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,12587.6126038651
Maldives,MDV,South Asia,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,13379.3513577224
Mali,MLI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,838.11986940103
Mali,MLI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,872.468587171653
Mali,MLI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,924.057531692284
Mali,MLI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,996.379292136901
Mali,MLI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,971.949318638092
Mali,MLI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,953.242943290974
Mali,MLI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,1027.27345365357
Mali,MLI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,976.914116406452
Mali,MLI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,1043.9533853528
Mali,MLI,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,1094.61949265799
Malta,MLT,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,25529.6813337717
Malta,MLT,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,26459.0770929988
Malta,MLT,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,30317.2443175543
Malta,MLT,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,33382.2677499267
Malta,MLT,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,32421.9179752262
Malta,MLT,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,31823.4363934505
Malta,MLT,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,38096.8360735119
Malta,MLT,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,35638.8869457406
Malta,MLT,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,40905.8059585057
Malta,MLT,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,43898.5781808597
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,3764.34426229508
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,4229.80988911945
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,4592.83457628576
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,4858.12079054875
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,5292.33985502306
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,5661.96787336674
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,6315.31279603534
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,6455.66062185762
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,6793.24495895856
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,7726.33668877794
Mauritania,MRT,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,1554.94897871782
Mauritania,MRT,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,1565.76575722696
Mauritania,MRT,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,1615.00401327323
Mauritania,MRT,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,1722.93528854073
Mauritania,MRT,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,1767.072710621
Mauritania,MRT,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,1795.76459566714
Mauritania,MRT,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,1947.78918383313
Mauritania,MRT,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,1960.35240077424
Mauritania,MRT,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,2135.78187606359
Mauritania,MRT,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,2110.12036938187
Mauritius,MUS,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,9630.5437837507
Mauritius,MUS,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,10095.1225574156
Mauritius,MUS,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,10986.7034093005
Mauritius,MUS,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,11818.7480619272
Mauritius,MUS,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,11568.2533399824
Mauritius,MUS,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,9135.84773751062
Mauritius,MUS,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,9177.71195973013
Mauritius,MUS,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,10246.5017455553
Mauritius,MUS,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,11269.9684462139
Mauritius,MUS,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,11990.7798944837
Mexico,MEX,Latin America & Caribbean ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,10021.2386118827
Mexico,MEX,Latin America & Caribbean ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,9097.92397674769
Mexico,MEX,Latin America & Caribbean ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,9649.27816772402
Mexico,MEX,Latin America & Caribbean ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,10084.7937562021
Mexico,MEX,Latin America & Caribbean ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,10369.5553585271
Mexico,MEX,Latin America & Caribbean ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,8841.27075039868
Mexico,MEX,Latin America & Caribbean ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,10314.0506722115
Mexico,MEX,Latin America & Caribbean ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,11405.7940473759
Mexico,MEX,Latin America & Caribbean ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,13860.9597809326
Mexico,MEX,Latin America & Caribbean ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,14185.7812248529
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,2853.07643587028
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,2979.60119184048
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,3279.10779039285
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,3566.58690371125
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,3572.65918282222
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,3362.02802120524
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,3508.22314197664
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,3710.12451611752
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,3919.64307910859
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,4166.00476748564
Moldova,MDA,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,2749.55137054338
Moldova,MDA,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,2847.08794770479
Moldova,MDA,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,3453.26727720294
Moldova,MDA,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,4156.44981956646
Moldova,MDA,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,4405.33418162155
Moldova,MDA,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,4375.7788930524
Moldova,MDA,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,5274.60582195352
Moldova,MDA,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,5744.29618434435
Moldova,MDA,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,6799.58594644576
Moldova,MDA,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,7576.19589413326
Monaco,MCO,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,170437.101188261
Monaco,MCO,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,173604.753555915
Monaco,MCO,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,170663.375247872
Monaco,MCO,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,188298.315668437
Monaco,MCO,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,193746.785647412
Monaco,MCO,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,176891.886538492
Monaco,MCO,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,223823.363960226
Monaco,MCO,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,226052.001905201
Monaco,MCO,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,256799.788612806
Monaco,MCO,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,288001.433369041
Mongolia,MNG,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,3838.92126989984
Mongolia,MNG,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,3619.90026383792
Mongolia,MNG,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,3645.96708669551
Mongolia,MNG,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,4107.64288528468
Mongolia,MNG,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,4347.54610314873
Mongolia,MNG,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,4001.25193077703
Mongolia,MNG,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,4517.61578018785
Mongolia,MNG,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,4993.51487463495
Mongolia,MNG,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,5838.63108083902
Mongolia,MNG,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,6750.6301157724
Montenegro,MNE,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,6421.00307345999
Montenegro,MNE,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,6968.01539365317
Montenegro,MNE,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,7674.2813940676
Montenegro,MNE,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,8673.59128084795
Montenegro,MNE,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,8749.02375172644
Montenegro,MNE,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,7538.53635992191
Montenegro,MNE,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,9317.15520065156
Montenegro,MNE,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,10024.5435616209
Montenegro,MNE,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,12259.8775034436
Montenegro,MNE,Europe & Central Asia,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,13263.3281277699
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,3146.24780273438
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,3140.85546875
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,3296.52661132813
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,3501.69799804688
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,3508.09765625
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,3268.0302734375
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,3785.93627929688
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,3463.1376953125
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,3813.72607421875
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,4153.1943359375
Mozambique,MOZ,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,610.563774706589
Mozambique,MOZ,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,441.489734819071
Mozambique,MOZ,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,470.93856305196
Mozambique,MOZ,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,517.507260258101
Mozambique,MOZ,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,519.09255091362
Mozambique,MOZ,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,462.433876479921
Mozambique,MOZ,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,509.907829475551
Mozambique,MOZ,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,578.251663751351
Mozambique,MOZ,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,622.000297682823
Mozambique,MOZ,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,656.776824637306
Myanmar,MMR,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,1166.73305547935
Myanmar,MMR,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,1229.19713491328
Myanmar,MMR,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,1272.82241815234
Myanmar,MMR,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,1298.21310327675
Myanmar,MMR,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,1425.98954241668
Myanmar,MMR,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,1490.21683599469
Myanmar,MMR,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,1242.7213439951
Myanmar,MMR,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,1158.05005055976
Myanmar,MMR,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,1233.19666209269
Myanmar,MMR,East Asia & Pacific,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,1359.05001560107
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,4774.10650865775
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,4395.68776162376
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,5143.96072323076
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,5308.60813408705
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,4731.9210318831
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,3878.58982993966
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,4412.8355693052
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,4349.79908493314
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,4187.60500396525
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,4413.12752211572
Nauru,NRU,East Asia & Pacific,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,7747.25584993607
Nauru,NRU,East Asia & Pacific,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,8748.15632605428
Nauru,NRU,East Asia & Pacific,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,9656.97976571484
Nauru,NRU,East Asia & Pacific,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,11413.7463016389
Nauru,NRU,East Asia & Pacific,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,10801.7705659635
Nauru,NRU,East Asia & Pacific,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,10709.068810538
Nauru,NRU,East Asia & Pacific,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,14979.099896799
Nauru,NRU,East Asia & Pacific,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,12911.9086441381
